icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
LKMT,40.0,40.0,100.0,0.0,0.0,300.0,300.0,54.5,65.0,75.0,101.25,134.00000000000006,-0.6916666666666662,-0.33749999999999997,-0.25,-0.21666666666666667,-0.18166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,134.00000000000006,100.0,0.0,92.5,7.5,0.0,40.0,39.0,97.5,0.0,0.0,,,-190.6,-169.0,-105.0,-62.0,-13.999999999999986,,,,,,,,,,,,,,,,105.0,190.60000000000002,92.3076923076923,,90.0,7.5,0.0,0.0,nm_inferred,40.0,98.75,,Leoš Janáček Airport Ostrava,49.696301,18.111099
LKPD,14.0,14.0,100.0,0.0,0.0,600.0,295.0,-797.5,-381.25,-152.5,-71.25,11.000000000000032,-0.013333333333333329,0.10520833333333333,0.3277777777777778,0.6520833333333333,1.3291666666666666,0.0,0.06875,0.225,0.4125,0.7100000000000004,0.0,0.018055555555555554,0.1,0.24375000000000002,0.4800000000000001,152.5,797.5,14.285714285714286,0.0,92.85714285714286,0.0,7.142857142857143,15.0,15.0,100.0,0.0,0.0,,,135.2,189.5,255.0,288.5,327.2,,,,,,,,,,,,,,,,255.0,327.2,0.0,,86.66666666666667,6.666666666666667,6.666666666666667,0.0,nm_inferred,15.0,100.0,,Pardubice Airport,50.015049,15.73981
LKPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,54.0,54.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Příbram Airfield,49.7201,14.1006
LKPR,667.0,663.0,99.40029985007496,0.0,99.10044977511244,720.0,135.0,-1177.0,-820.0,-630.0,-435.0,-290.0,0.4932539682539683,0.6582924836601307,0.9444444444444444,1.0586080586080586,1.6988888888888893,0.46153846153846156,0.6,0.8,0.9444444444444444,1.0,0.3333333333333333,0.4722222222222222,0.6089743589743589,0.75,0.8449404761904763,635.0,1253.0000000000007,1.9607843137254901,1.9607843137254901,93.85307346326836,4.7976011994003,0.7496251874062968,670.0,663.0,98.95522388059702,0.0,99.1044776119403,240.0,25.0,185.0,225.0,275.0,335.0,429.00000000000034,0.7708333333333334,0.9226190476190477,1.0833333333333333,1.25,1.5,0.75,0.9,1.0,1.0,1.0,0.4444444444444444,0.5277777777777778,0.625,0.7083333333333334,0.7777777777777778,280.0,474.00000000000034,2.865761689291101,0.6069802731411229,93.73134328358209,4.776119402985074,0.44776119402985076,99.1044776119403,apdf,670.0,99.17776186533598,0.611914075611448,Václav Havel Airport Prague,50.100874,14.259911
LKTB,54.0,54.0,100.0,0.0,0.0,300.0,165.0,-333.49999999999994,-203.75,-140.0,-36.25,37.00000000000003,-0.12333333333333331,0.12083333333333333,0.4666666666666667,0.6791666666666667,1.235,0.0,0.1,0.5,0.6,0.8,0.0,0.03333333333333333,0.3416666666666667,0.5,0.645,140.0,333.50000000000017,16.666666666666668,0.0,90.74074074074075,5.555555555555555,3.7037037037037037,57.0,57.0,100.0,0.0,0.0,,,20.0,55.0,145.0,195.0,274.0,,,,,,,,,,,,,,,,150.0,300.0,7.017543859649122,,87.71929824561404,10.526315789473685,1.7543859649122806,0.0,nm_inferred,57.0,100.0,,Brno-Tuřany Airport,49.151276,16.693972
LKVO,1.0,1.0,100.0,0.0,0.0,600.0,600.0,5.0,5.0,5.0,5.0,5.0,-0.008333333333333333,-0.008333333333333333,-0.008333333333333333,-0.008333333333333333,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Vodochody Airport,50.216599,14.3958
LLBG,460.0,442.0,96.08695652173913,0.0,0.0,900.0,322.5,-1169.5,-895.0,-665.0,-337.5,1183.3000000000166,-1.321166666666666,0.37222222222222223,0.6896825396825397,1.03125,1.4427777777777784,0.2369674185463659,0.3333333333333333,0.5,0.6836124401913876,0.8493750000000002,0.14795454545454548,0.2396825396825397,0.35555555555555557,0.47670454545454544,0.582777777777778,760.0,2693.000000000006,11.538461538461538,0.0,79.56521739130434,15.652173913043478,0.8695652173913043,439.0,417.0,94.9886104783599,0.0,0.0,,,-1995.1999999999998,100.0,255.0,357.0,567.0000000000002,,,,,,,,,,,,,,,,332.0,2339.0000000000005,22.062350119904078,,76.30979498861048,17.995444191343964,0.683371298405467,0.0,nm_inferred,460.0,95.53778350004951,,Ben Gurion International Airport,32.011398,34.8867
LLER,26.0,21.0,80.76923076923077,0.0,0.0,600.0,600.0,540.0,555.0,570.0,700.0,1195.0,-1.9916666666666667,-1.1666666666666667,-0.95,-0.925,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,1195.0,100.0,0.0,73.07692307692308,7.6923076923076925,0.0,23.0,18.0,78.26086956521739,0.0,0.0,,,-1178.0,-913.75,-827.5,-733.75,-682.0,,,,,,,,,,,,,,,,827.5,1178.0000000000005,100.0,,78.26086956521739,0.0,0.0,0.0,nm_inferred,26.0,79.51505016722408,,Ramon International Airport,29.727009,35.014116
LLHA,29.0,24.0,82.75862068965517,0.0,0.0,300.0,300.0,-111.1,-75.0,129.0,713.75,1238.7999999999997,-4.129333333333333,-2.3791666666666664,-0.43000000000000005,0.25,0.37033333333333324,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.23333333333333334,0.31166666666666665,195.5,1238.7999999999997,62.5,0.0,75.86206896551724,6.896551724137931,0.0,33.0,29.0,87.87878787878788,0.0,0.0,,,-1127.6,-96.0,14.0,200.0,284.59999999999997,,,,,,,,,,,,,,,,200.0,1127.5999999999995,37.93103448275862,,81.81818181818181,6.0606060606060606,0.0,0.0,nm_inferred,33.0,85.31870428422152,,Uri Michaeli Haifa International Airport,32.810219,35.043719
LMML,352.0,351.0,99.7159090909091,0.0,98.29545454545455,540.0,155.0,-930.0,-665.0,-470.0,-257.5,-10.0,0.027777777777777776,0.4876373626373626,0.8645833333333334,1.1555059523809523,2.0833333333333335,0.25,0.42857142857142855,0.6875,0.875,1.0,0.14393939393939395,0.2928921568627451,0.4398148148148148,0.6077380952380952,0.71875,515.0,2105.0,9.971509971509972,0.0,92.04545454545455,7.386363636363637,0.2840909090909091,360.0,358.0,99.44444444444444,1.0,98.61111111111111,240.0,20.0,67.50000000000007,160.0,210.0,293.75,550.0,0.35416666666666674,0.8715277777777778,1.021780303030303,1.234375,1.7062500000000007,0.75,0.9,1.0,1.0,1.0,0.3611111111111111,0.4722222222222222,0.5833333333333334,0.6666666666666666,0.7479166666666673,220.0,681.0000000000002,8.659217877094973,0.0,93.88888888888889,4.722222222222222,0.8333333333333334,98.61111111111111,apdf,360.0,99.58017676767676,0.5094263672605687,Malta International Airport,35.845932,14.491546
LOAN,1.0,1.0,100.0,0.0,0.0,300.0,300.0,20.0,20.0,20.0,20.0,20.0,-0.06666666666666667,-0.06666666666666667,-0.06666666666666667,-0.06666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Wiener Neustadt East Airport,47.8433,16.260099
LOAV,1.0,1.0,100.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-40.0,-40.0,-40.0,-40.0,-40.0,,,,,,,,,,,,,,,,40.0,40.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Vöslau-Kottingbrunn Airfield,47.965,16.26
LOIJ,2.0,2.0,100.0,0.0,0.0,600.0,600.0,116.5,117.25,118.5,119.75,120.5,-0.20083333333333334,-0.19958333333333333,-0.1975,-0.19541666666666666,-0.19416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.5,120.5,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,2.0,100.0,,Sankt Johann Airfield,47.5201,12.4497
LOLW,1.0,1.0,100.0,0.0,0.0,600.0,450.0,-8605.0,-8605.0,-8605.0,-8605.0,-8605.0,14.341666666666667,14.341666666666667,14.341666666666667,14.341666666666667,14.341666666666667,0.25,0.25,0.25,0.25,0.25,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,8605.0,8605.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,100.0,0.0,0.0,,,2370.0,2370.0,2370.0,2370.0,2370.0,,,,,,,,,,,,,,,,2370.0,2370.0,0.0,,0.0,0.0,100.0,0.0,nm_inferred,1.0,100.0,,Wels Airfield,48.182513,14.039283
LOWG,38.0,34.0,89.47368421052632,0.0,0.0,240.0,25.0,-756.5,-582.5,-437.5,-365.0,-301.0,0.7273809523809524,0.9464285714285714,1.378968253968254,2.583333333333333,3.9337301587301585,0.7357142857142858,1.0,1.0,1.0,1.0,0.4797619047619047,0.703125,0.7797619047619048,0.8819444444444444,1.0,437.5,756.5,2.9411764705882355,17.647058823529413,84.21052631578948,5.2631578947368425,0.0,40.0,38.0,95.0,0.0,0.0,,,123.0,156.25,189.0,217.5,236.50000000000003,,,,,,,,,,,,,,,,189.0,236.50000000000003,0.0,,95.0,0.0,0.0,0.0,nm_inferred,40.0,92.23684210526315,,Graz Airport,46.9911,15.4396
LOWI,34.0,34.0,100.0,0.0,0.0,300.0,152.5,-538.0,-396.25,-247.5,-165.0,10.0,-0.02833333333333333,0.3958333333333333,0.7375,1.2361111111111112,2.4472222222222224,0.0,0.225,0.525,0.9,1.0,0.0,0.07083333333333333,0.39583333333333337,0.6958333333333333,0.8166666666666667,247.5,538.0,14.705882352941176,0.0,100.0,0.0,0.0,38.0,38.0,100.0,0.0,0.0,,,50.7,142.5,177.5,200.0,218.00000000000006,,,,,,,,,,,,,,,,180.5,225.0,5.2631578947368425,,97.36842105263158,2.6315789473684212,0.0,0.0,nm_inferred,38.0,100.0,,Innsbruck Airport,47.260201,11.344
LOWK,9.0,9.0,100.0,0.0,0.0,240.0,240.0,133.0,150.0,155.0,170.0,190.0,-0.7388888888888888,-0.7083333333333334,-0.5833333333333334,-0.3472222222222222,-0.21111111111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,190.0,100.0,0.0,100.0,0.0,0.0,11.0,11.0,100.0,0.0,0.0,,,-425.0,-340.0,-310.0,-275.0,-235.0,,,,,,,,,,,,,,,,310.0,425.0,100.0,,90.9090909090909,0.0,9.090909090909092,0.0,nm_inferred,11.0,100.0,,Klagenfurt Airport,46.642502,14.3377
LOWL,25.0,25.0,100.0,0.0,0.0,300.0,180.0,-1130.9999999999998,-515.0,-360.0,-140.0,-19.999999999999858,0.09333333333333348,0.4666666666666667,1.1,1.4833333333333334,3.9233333333333382,0.0,0.1,0.25,0.4,0.5933333333333334,0.0,0.05,0.08888888888888889,0.16666666666666666,0.29333333333333333,360.0,1131.0000000000011,12.0,0.0,96.0,0.0,4.0,25.0,25.0,100.0,0.0,0.0,,,-9.999999999999991,181.0,260.0,335.0,375.0,,,,,,,,,,,,,,,,260.0,375.0,12.0,,92.0,0.0,8.0,0.0,nm_inferred,25.0,100.0,,Linz-Hörsching Airport,48.235362,14.188128
LOWS,102.0,102.0,100.0,0.0,0.0,300.0,300.0,0.0,20.0,37.5,50.0,65.0,-0.2222222222222222,-0.16666666666666666,-0.11666666666666667,-0.05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,69.50000000000003,90.19607843137256,0.0,97.05882352941177,2.9411764705882355,0.0,94.0,93.0,98.93617021276596,0.0,0.0,,,-5.0,10.0,30.0,45.0,65.0,,,,,,,,,,,,,,,,30.0,65.0,17.204301075268816,,92.55319148936171,3.1914893617021276,3.1914893617021276,0.0,nm_inferred,102.0,99.46808510638297,,Salzburg Airport,47.793301,13.0043
LOWW,1070.0,1068.0,99.81308411214954,0.0,99.7196261682243,540.0,150.0,-795.0,-630.0,-480.0,-335.0,-225.0,0.45737179487179486,0.7286931818181818,0.9425080128205128,1.0277777777777777,1.3708333333333338,0.45,0.5714285714285714,0.729020979020979,0.9090909090909091,1.0,0.3512962962962963,0.42857142857142855,0.5448717948717948,0.7,0.8333333333333334,485.0,821.5000000000003,1.8726591760299625,1.404494382022472,93.45794392523365,6.168224299065421,0.18691588785046728,1057.0,1055.0,99.81078524124882,0.0,100.0,300.0,35.0,190.0,245.0,310.0,395.0,500.0,0.7101851851851853,0.8666666666666667,0.9861111111111112,1.1273148148148149,1.3333333333333333,0.6875,0.8571428571428571,1.0,1.0,1.0,0.45,0.5555555555555556,0.6805555555555556,0.8055555555555556,0.9166666666666666,320.0,560.0,2.938388625592417,3.7914691943127963,92.71523178807946,6.717123935666982,0.3784295175023652,100.0,apdf,1070.0,99.81193467669918,0.6115613732594763,Vienna International Airport,48.110298,16.5697
LPAZ,14.0,13.0,92.85714285714286,0.0,0.0,360.0,360.0,306.0,460.0,490.0,625.0,666.0,-1.85,-1.7361111111111112,-1.3611111111111112,-1.2777777777777777,-0.8499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,666.0,100.0,0.0,92.85714285714286,0.0,0.0,13.0,13.0,100.0,0.0,0.0,,,-1306.9999999999998,-339.0,-275.0,-250.0,-225.99999999999997,,,,,,,,,,,,,,,,275.0,1307.0000000000007,100.0,,92.3076923076923,7.6923076923076925,0.0,0.0,nm_inferred,14.0,96.42857142857143,,Santa Maria Airport,36.97140121459961,-25.17060089111328
LPBJ,3.0,3.0,100.0,0.0,0.0,300.0,300.0,56.0,72.5,100.0,105.0,108.0,-0.36,-0.35,-0.3333333333333333,-0.24166666666666664,-0.18666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,108.0,100.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-614.1,-495.75,-410.0,-374.75,-347.3,,,,,,,,,,,,,,,,410.0,614.1,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Beja Airport / Airbase,38.078899,-7.9324
LPCS,29.0,29.0,100.0,0.0,0.0,360.0,360.0,-5.0,25.0,40.0,60.0,86.0,-0.2361111111111111,-0.15,-0.09722222222222222,-0.058333333333333334,0.013888888888888888,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.013888888888888888,40.0,86.0,86.20689655172414,0.0,93.10344827586206,6.896551724137931,0.0,27.0,27.0,100.0,0.0,0.0,,,-17.0,-6.0,10.0,39.0,55.0,,,,,,,,,,,,,,,,20.0,55.0,37.03703703703704,,100.0,0.0,0.0,0.0,nm_inferred,29.0,100.0,,Cascais Airport,38.724998,-9.35523
LPEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-281.0,-281.0,-281.0,-281.0,-281.0,,,,,,,,,,,,,,,,281.0,281.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Évora Airfield,38.533501,-7.88964
LPFR,398.0,398.0,100.0,0.0,99.74874371859298,576.0,185.0,-815.0,-635.0,-492.5,-236.25,-101.99999999999989,0.19328548275063673,0.38230519480519476,0.9441481392700906,0.9962664267609199,1.1375062034739454,0.19086538461538463,0.3333333333333333,0.6099033816425121,0.8117559523809523,0.9166666666666666,0.10416666666666667,0.1907738095238095,0.3633181056449577,0.5471355583414149,0.6439386085612501,507.5,860.0,3.5175879396984926,0.0,96.48241206030151,3.2663316582914574,0.25125628140703515,397.0,397.0,100.0,0.0,100.0,300.0,55.0,138.0,200.0,250.0,295.0,345.0,0.47750000000000004,0.6666666666666666,0.8888888888888888,1.0038610038610039,1.080135075612979,0.5,0.6666666666666666,0.875,1.0,1.0,0.2571428571428572,0.35,0.4666666666666667,0.5555555555555556,0.5949677536560996,255.0,409.00000000000034,4.030226700251889,0.0,94.96221662468514,4.785894206549118,0.2518891687657431,100.0,apdf,398.0,100.0,0.4149923861558122,Faro - Gago Coutinho International Airport,37.015909,-7.970939
LPMA,162.0,162.0,100.0,0.0,0.0,480.0,117.5,-946.0,-725.0,-557.5,-411.25,-140.99999999999994,0.28229166666666666,0.7746212121212122,1.1041666666666667,1.4878472222222223,1.9802083333333338,0.375,0.5,0.75,0.928125,1.0,0.2708333333333333,0.3715277777777778,0.5144675925925926,0.6380208333333333,0.71875,582.5,1280.0000000000002,6.790123456790123,0.0,84.5679012345679,15.432098765432098,0.0,161.0,160.0,99.37888198757764,0.0,0.0,,,150.0,190.0,230.0,296.25,380.0,,,,,,,,,,,,,,,,237.5,411.9999999999999,3.125,,96.27329192546584,3.1055900621118013,0.0,0.0,nm_inferred,162.0,99.68944099378882,,Cristiano Ronaldo International Airport,32.697812,-16.774613
LPPD,143.0,67.0,46.85314685314685,0.0,0.0,300.0,300.0,66.0,157.5,4310.0,4575.0,4789.0,-15.743333333333334,-15.208333333333332,-13.85,-0.525,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4310.0,4789.0,100.0,0.0,42.65734265734266,4.195804195804196,0.0,140.0,139.0,99.28571428571429,0.0,0.0,,,-5651.0,-4697.5,-65.0,-35.0,-20.0,,,,,,,,,,,,,,,,65.0,5651.0,98.56115107913669,,62.142857142857146,37.142857142857146,0.0,0.0,nm_inferred,143.0,73.06943056943058,,João Paulo II Airport,37.7411994934,-25.6979007721
LPPM,4.0,4.0,100.0,0.0,0.0,600.0,564.0,-27.5,-20.75,-9.5,4.75,16.900000000000006,-0.028166666666666663,-0.007916666666666666,0.01583333333333333,0.034583333333333334,0.04583333333333334,0.065,0.08750000000000001,0.1,0.1,0.1,0.013333333333333336,0.020833333333333336,0.037500000000000006,0.05416666666666667,0.06166666666666667,21.0,29.900000000000002,25.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-27.0,-22.5,24.5,209.25,461.7000000000001,,,,,,,,,,,,,,,,49.5,461.7000000000001,50.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Portimão Airport,37.1493,-8.58396
LPPR,557.0,556.0,99.82046678635548,0.0,99.46140035906643,607.0,630.0,22.5,35.0,50.0,65.0,75.0,-0.15476190476190477,-0.11136023916292974,-0.07785467128027682,-0.05031512605042017,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,99.82014388489209,0.0,94.43447037701975,5.3859964093357275,0.0,540.0,540.0,100.0,0.0,100.0,360.0,360.0,-40.0,-30.0,-15.0,0.0,10.0,-0.14059053113863906,-0.08362676056338028,-0.03571428571428571,0.0,0.027777777777777776,0.0,0.0,0.0,0.058823529411764705,0.08333333333333333,0.0,0.0,0.0,0.013888888888888888,0.034294140030441414,15.0,40.0,75.18518518518519,0.0,96.11111111111111,3.888888888888889,0.0,100.0,apdf,557.0,99.91023339317775,0.0,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865
LPPS,14.0,13.0,92.85714285714286,0.0,0.0,360.0,360.0,16.0,25.0,35.0,40.0,40.0,-0.1111111111111111,-0.09722222222222222,-0.09722222222222222,-0.05555555555555555,-0.04444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,100.0,0.0,92.85714285714286,0.0,0.0,14.0,14.0,100.0,0.0,0.0,,,-42.8,-33.25,-18.0,-8.25,1.4000000000000021,,,,,,,,,,,,,,,,18.0,42.800000000000004,85.71428571428571,,100.0,0.0,0.0,0.0,nm_inferred,14.0,96.42857142857143,,Porto Santo Airport,33.0733985901,-16.3500003815
LPPT,970.0,970.0,100.0,0.0,99.58762886597938,840.0,242.5,-1100.5,-935.0,-785.0,-636.25,-464.4999999999999,0.5833333333333334,0.8833333333333333,0.9444444444444444,0.9888888888888889,1.0358928571428572,0.26849816849816854,0.4166666666666667,0.575,0.7272727272727273,0.8613636363636364,0.12107007575757577,0.2361111111111111,0.35833333333333334,0.4768270944741533,0.5938194444444445,795.0,1135.0,2.9896907216494846,0.0,92.78350515463917,7.216494845360825,0.0,981.0,978.0,99.69418960244649,0.0,99.89806320081549,360.0,20.0,235.0,280.0,345.0,410.0,506.50000000000034,0.767962962962963,0.9525669642857142,1.05,1.125,1.2333333333333334,0.7142857142857143,0.9,1.0,1.0,1.0,0.375,0.4642857142857143,0.5416666666666666,0.6166666666666667,0.6697916666666673,355.0,638.0000000000007,4.396728016359918,0.10224948875255624,93.47604485219163,6.218144750254842,0.0,99.89806320081549,apdf,981.0,99.84709480122325,0.44931192660550456,Lisbon Humberto Delgado Airport,38.7813,-9.13592
LPVZ,4.0,4.0,100.0,0.0,0.0,600.0,600.0,-809.4,-525.0,-130.0,118.75,139.9,-0.23316666666666666,-0.19791666666666669,0.21666666666666667,0.875,1.3490000000000002,0.0,0.0,0.0,0.0625,0.17500000000000004,0.0,0.0,0.0,0.05,0.14000000000000004,260.5,809.4000000000001,50.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-6577.799999999999,-2566.5,-298.0,80.0,688.4000000000003,,,,,,,,,,,,,,,,716.0,6804.600000000001,75.0,,75.0,25.0,0.0,0.0,nm_inferred,4.0,100.0,,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899
LQBK,12.0,12.0,100.0,0.0,0.0,300.0,300.0,195.5,207.5,222.5,235.0,284.5,-0.9483333333333334,-0.7833333333333333,-0.7416666666666667,-0.6916666666666667,-0.6516666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.5,284.5,100.0,0.0,100.0,0.0,0.0,12.0,12.0,100.0,0.0,0.0,,,-405.4,-385.0,-360.0,-336.25,-307.0,,,,,,,,,,,,,,,,360.0,405.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,12.0,100.0,,Banja Luka International Airport,44.941399,17.297501
LQMO,10.0,10.0,100.0,0.0,0.0,300.0,300.0,214.0,246.25,346.5,411.25,552.4999999999999,-1.8416666666666666,-1.3708333333333333,-1.155,-0.8208333333333333,-0.7133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.5,552.4999999999999,100.0,0.0,100.0,0.0,0.0,10.0,10.0,100.0,0.0,0.0,,,-1253.0,-945.0,-842.5,-600.0,-295.5,,,,,,,,,,,,,,,,842.5,1253.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,10.0,100.0,,Mostar International Airport,43.282489,17.846101
LQSA,79.0,79.0,100.0,0.0,0.0,600.0,600.0,159.0,177.5,190.0,220.0,250.0,-0.4166666666666667,-0.36666666666666664,-0.31666666666666665,-0.28409090909090906,-0.22374999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,250.0,100.0,0.0,93.67088607594937,6.329113924050633,0.0,81.0,81.0,100.0,0.0,0.0,,,-505.0,-460.0,-420.0,-364.0,-325.0,,,,,,,,,,,,,,,,420.0,505.0,100.0,,96.29629629629629,3.7037037037037037,0.0,0.0,nm_inferred,81.0,100.0,,Sarajevo International Airport,43.8246,18.331499
LQTZ,20.0,20.0,100.0,0.0,0.0,600.0,600.0,13.500000000000002,28.75,65.0,85.0,120.0,-0.2,-0.14166666666666666,-0.10833333333333334,-0.04791666666666667,-0.022499999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,120.0,95.0,0.0,95.0,5.0,0.0,20.0,20.0,100.0,0.0,0.0,,,-411.2,-311.25,-227.5,-178.75,-139.5,,,,,,,,,,,,,,,,227.5,411.20000000000005,100.0,,100.0,0.0,0.0,0.0,nm_inferred,20.0,100.0,,Tuzla International Airport,44.459858,18.723627
LRBC,11.0,11.0,100.0,0.0,0.0,600.0,600.0,155.0,165.0,185.0,212.5,755.0,-0.967948717948718,-0.3375,-0.2916666666666667,-0.2711538461538462,-0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,755.0,100.0,0.0,90.9090909090909,9.090909090909092,0.0,12.0,12.0,100.0,0.0,0.0,,,-1146.0,-806.25,-457.5,-336.25,-295.0,,,,,,,,,,,,,,,,457.5,1146.0000000000002,100.0,,100.0,0.0,0.0,0.0,nm_inferred,12.0,100.0,,Bacău George Enescu International  Airport,46.5219,26.910299
LRBM,3.0,3.0,100.0,0.0,0.0,360.0,360.0,337.0,407.5,525.0,595.0,637.0,-1.7694444444444446,-1.6527777777777777,-1.4583333333333333,-1.1319444444444444,-0.9361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,637.0,100.0,0.0,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,,-593.0,-582.5,-565.0,-467.5,-409.0,,,,,,,,,,,,,,,,565.0,593.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Maramureș International Airport,47.658444,23.464445
LRBS,46.0,46.0,100.0,0.0,0.0,900.0,900.0,20.0,30.0,45.0,65.0,82.5,-0.13690476190476192,-0.10416666666666666,-0.0625,-0.03153935185185185,-0.023478835978835978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,82.5,100.0,0.0,93.47826086956522,4.3478260869565215,2.1739130434782608,44.0,44.0,100.0,0.0,0.0,,,-38.1,-21.75,-12.5,6.25,18.500000000000014,,,,,,,,,,,,,,,,16.5,41.400000000000006,72.72727272727273,,97.72727272727273,2.272727272727273,0.0,0.0,nm_inferred,46.0,100.0,,Bucharest Băneasa Aurel Vlaicu International Airport,44.503133,26.102944
